company,item,calories,calories_from_fat,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,carbs_g,fiber_g,sugars_g,protein_g,weight_watchers_pnts,serving_size_g,all_nutrients_zero,macro_calories,macro_calorie_gap,pct_protein_cal,pct_carb_cal,pct_fat_cal,protein_g_per_100kcal,carbs_g_per_100kcal,total_fat_g_per_100kcal,fiber_g_per_100kcal,sodium_mg_per_100kcal,healthy_rule_v1,category
Taco Bell,Cinnabon® Delights™ (2 Pack),160.0,80.0,9.0,2.0,0.0,5.0,80.0,17.0,0.0,10.0,2.0,276.0,,0,157.0,3.0,5.1,43.31,51.59,1.25,10.625,5.625,0.0,50.0,1,other
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4),930.0,480.0,53.0,13.0,2.0,40.0,480.0,104.0,3.0,59.0,9.0,276.0,,0,929.0,1.0,3.88,44.78,51.35,0.968,11.183,5.699,0.323,51.613,0,other
Taco Bell,Cinnamon Twists,170.0,50.0,6.0,0.0,0.0,0.0,210.0,27.0,0.0,13.0,1.0,276.0,,0,166.0,4.0,2.41,65.06,32.53,0.588,15.882,3.529,0.0,123.529,1,other
Taco Bell,Hash Brown,160.0,100.0,12.0,1.0,0.0,0.0,270.0,13.0,2.0,0.0,1.0,276.0,,0,164.0,-4.0,2.44,31.71,65.85,0.625,8.125,7.5,1.25,168.75,1,other
Taco Bell,Power Menu Bowl – Veggie,430.0,160.0,17.0,5.0,0.0,20.0,810.0,57.0,10.0,2.0,12.0,276.0,,0,429.0,1.0,11.19,53.15,35.66,2.791,13.256,3.953,2.326,188.372,0,veg
Taco Bell,Power Menu Bowl – Chicken,470.0,170.0,19.0,6.0,0.0,70.0,1200.0,50.0,7.0,2.0,26.0,276.0,,0,475.0,-5.0,21.89,42.11,36.0,5.532,10.638,4.043,1.489,255.319,0,chicken
Taco Bell,Power Menu Bowl – Steak,480.0,180.0,20.0,7.0,0.0,60.0,1150.0,51.0,7.0,2.0,25.0,276.0,,0,484.0,-4.0,20.66,42.15,37.19,5.208,10.625,4.167,1.458,239.583,0,beverage
Taco Bell,Power Menu Bowl – Veggie (V),430.0,160.0,17.0,5.0,0.0,20.0,810.0,57.0,10.0,2.0,12.0,276.0,,0,429.0,1.0,11.19,53.15,35.66,2.791,13.256,3.953,2.326,188.372,0,veg
Taco Bell,Breakfast Crunchwrap – Bacon,670.0,370.0,41.0,12.0,0.0,140.0,1270.0,50.0,4.0,3.0,21.0,276.0,,0,653.0,17.0,12.86,30.63,56.51,3.134,7.463,6.119,0.597,189.552,0,wrap
Taco Bell,Breakfast Crunchwrap – Sausage,720.0,430.0,47.0,15.0,0.0,145.0,1210.0,51.0,4.0,3.0,21.0,276.0,,0,711.0,9.0,11.81,28.69,59.49,2.917,7.083,6.528,0.556,168.056,0,wrap
Taco Bell,Breakfast Crunchwrap – Steak,660.0,350.0,38.0,12.0,0.0,145.0,1300.0,51.0,4.0,3.0,24.0,276.0,,0,642.0,18.0,14.95,31.78,53.27,3.636,7.727,5.758,0.606,196.97,0,wrap
Taco Bell,Breakfast Salsa Packet (V),0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,0.0,0.0,0.0,276.0,,0,136.0,-136.0,0.0,100.0,0.0,,,,,,1,other
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,350.0,150.0,16.0,4.5,0.0,115.0,870.0,36.0,2.0,3.0,13.0,276.0,,0,340.0,10.0,15.29,42.35,42.35,3.714,10.286,4.571,0.571,248.571,0,other
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),340.0,130.0,14.0,3.5,0.0,100.0,750.0,43.0,3.0,3.0,10.0,276.0,,0,338.0,2.0,11.83,50.89,37.28,2.941,12.647,4.118,0.882,220.588,0,other
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,340.0,160.0,17.0,5.0,0.0,110.0,730.0,36.0,2.0,3.0,11.0,276.0,,0,341.0,-1.0,12.9,42.23,44.87,3.235,10.588,5.0,0.588,214.706,0,other
Taco Bell,Cinnabon® Delights™ (2 Pack) (V),160.0,80.0,9.0,2.0,0.0,5.0,80.0,17.0,0.0,10.0,2.0,276.0,,0,157.0,3.0,5.1,43.31,51.59,1.25,10.625,5.625,0.0,50.0,1,other
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4) (V),930.0,480.0,53.0,13.0,2.0,40.0,480.0,104.0,3.0,59.0,9.0,276.0,,0,929.0,1.0,3.88,44.78,51.35,0.968,11.183,5.699,0.323,51.613,0,other
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,560.0,270.0,30.0,10.0,0.0,230.0,1290.0,49.0,4.0,3.0,24.0,276.0,,0,562.0,-2.0,17.08,34.88,48.04,4.286,8.75,5.357,0.714,230.357,0,other
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,560.0,280.0,31.0,10.0,0.0,230.0,1150.0,49.0,4.0,3.0,22.0,276.0,,0,563.0,-3.0,15.63,34.81,49.56,3.929,8.75,5.536,0.714,205.357,0,other
Taco Bell,Grande Toasted Breakfast Burrito – Steak,560.0,250.0,28.0,9.0,0.0,240.0,1310.0,50.0,4.0,3.0,27.0,276.0,,0,560.0,0.0,19.29,35.71,45.0,4.821,8.929,5.0,0.714,233.929,0,beverage
Taco Bell,Hash Brown (V),160.0,100.0,12.0,1.0,0.0,0.0,270.0,13.0,2.0,0.0,1.0,276.0,,0,164.0,-4.0,2.44,31.71,65.85,0.625,8.125,7.5,1.25,168.75,1,other
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,570.0,300.0,33.0,10.0,0.0,135.0,1270.0,49.0,4.0,2.0,21.0,276.0,,0,577.0,-7.0,14.56,33.97,51.47,3.684,8.596,5.789,0.702,222.807,0,other
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,570.0,300.0,34.0,10.0,0.0,130.0,1130.0,49.0,4.0,2.0,18.0,276.0,,0,574.0,-4.0,12.54,34.15,53.31,3.158,8.596,5.965,0.702,198.246,0,other
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,570.0,270.0,30.0,9.0,0.0,140.0,1290.0,50.0,4.0,2.0,24.0,276.0,,0,566.0,4.0,16.96,35.34,47.7,4.211,8.772,5.263,0.702,226.316,0,beverage
Taco Bell,7-Up (16 fl oz),190.0,80.0,8.0,3.0,0.0,70.0,46.0,34.0,0.0,46.0,7.0,276.0,,0,236.0,-46.0,11.86,57.63,30.51,3.684,17.895,4.211,0.0,24.211,1,other
Taco Bell,Brisk® Mango Iced Tea (16 fl oz),100.0,80.0,8.0,3.0,0.0,50.0,26.0,34.0,0.0,26.0,7.0,276.0,,0,236.0,-136.0,11.86,57.63,30.51,7.0,34.0,8.0,0.0,26.0,1,beverage
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),0.0,80.0,8.0,3.0,0.0,60.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,beverage
Taco Bell,Diet Dr Pepper® (16 fl oz),0.0,80.0,8.0,3.0,0.0,95.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Diet Mtn Dew® (16 fl oz),5.0,80.0,8.0,3.0,0.0,75.0,1.0,34.0,0.0,1.0,7.0,276.0,,0,236.0,-231.0,11.86,57.63,30.51,140.0,680.0,160.0,0.0,20.0,1,other
Taco Bell,Diet Pepsi® (16 fl oz),0.0,80.0,8.0,3.0,0.0,75.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Dr Pepper® (16 fl oz),190.0,80.0,8.0,3.0,0.0,60.0,52.0,34.0,0.0,51.0,7.0,276.0,,0,236.0,-46.0,11.86,57.63,30.51,3.684,17.895,4.211,0.0,27.368,1,other
Taco Bell,G2 – Fruit Punch (16 fl oz),30.0,80.0,8.0,3.0,0.0,140.0,7.0,34.0,0.0,6.0,7.0,276.0,,0,236.0,-206.0,11.86,57.63,30.51,23.333,113.333,26.667,0.0,23.333,1,other
Taco Bell,Mtn Dew® (16 fl oz),220.0,80.0,8.0,3.0,0.0,70.0,59.0,34.0,0.0,58.0,7.0,276.0,,0,236.0,-16.0,11.86,57.63,30.51,3.182,15.455,3.636,0.0,26.818,1,other
Taco Bell,Mtn Dew® Baja Blast™ (16 fl oz),220.0,80.0,8.0,3.0,0.0,65.0,59.0,34.0,0.0,59.0,7.0,276.0,,0,236.0,-16.0,11.86,57.63,30.51,3.182,15.455,3.636,0.0,26.818,1,other
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (16 fl oz),5.0,80.0,8.0,3.0,0.0,70.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-231.0,11.86,57.63,30.51,140.0,680.0,160.0,0.0,0.0,1,other
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (16 fl oz),70.0,80.0,8.0,3.0,0.0,75.0,18.0,34.0,0.0,18.0,7.0,276.0,,0,236.0,-166.0,11.86,57.63,30.51,10.0,48.571,11.429,0.0,25.714,1,other
Taco Bell,Mug® Root Beer (16 fl oz),190.0,80.0,8.0,3.0,0.0,60.0,52.0,34.0,0.0,52.0,7.0,276.0,,0,236.0,-46.0,11.86,57.63,30.51,3.684,17.895,4.211,0.0,27.368,1,other
Taco Bell,Pepsi® (16 fl oz),200.0,80.0,8.0,3.0,0.0,45.0,55.0,34.0,0.0,55.0,7.0,276.0,,0,236.0,-36.0,11.86,57.63,30.51,3.5,17.0,4.0,0.0,27.5,1,other
Taco Bell,Pepsi® Wild Cherry (16 fl oz),210.0,80.0,8.0,3.0,0.0,40.0,56.0,34.0,0.0,56.0,7.0,276.0,,0,236.0,-26.0,11.86,57.63,30.51,3.333,16.19,3.81,0.0,26.667,1,other
Taco Bell,Pepsi® Zero Sugar (16 fl oz),0.0,80.0,8.0,3.0,0.0,85.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Sierra Mist® (16 fl oz),200.0,80.0,8.0,3.0,0.0,45.0,54.0,34.0,0.0,54.0,7.0,276.0,,0,236.0,-36.0,11.86,57.63,30.51,3.5,17.0,4.0,0.0,27.0,1,other
Taco Bell,Tropicana® Pink Lemonade (16 fl oz),210.0,80.0,8.0,3.0,0.0,210.0,53.0,34.0,0.0,53.0,7.0,276.0,,0,236.0,-26.0,11.86,57.63,30.51,3.333,16.19,3.81,0.0,25.238,1,other
Taco Bell,7-Up (20 fl oz),240.0,80.0,8.0,3.0,0.0,85.0,58.0,34.0,0.0,58.0,7.0,276.0,,0,236.0,4.0,11.86,57.63,30.51,2.917,14.167,3.333,0.0,24.167,1,other
Taco Bell,Brisk® Mango Iced Tea (20 fl oz),120.0,80.0,8.0,3.0,0.0,60.0,32.0,34.0,0.0,32.0,7.0,276.0,,0,236.0,-116.0,11.86,57.63,30.51,5.833,28.333,6.667,0.0,26.667,1,beverage
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (20 fl oz),0.0,80.0,8.0,3.0,0.0,75.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,beverage
Taco Bell,Diet Dr Pepper® (20 fl oz),0.0,80.0,8.0,3.0,0.0,120.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Diet Mtn Dew® (20 fl oz),10.0,80.0,8.0,3.0,0.0,90.0,1.0,34.0,0.0,1.0,7.0,276.0,,0,236.0,-226.0,11.86,57.63,30.51,70.0,340.0,80.0,0.0,10.0,1,other
Taco Bell,Diet Pepsi® (20 fl oz),0.0,80.0,8.0,3.0,0.0,95.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Dr Pepper® (20 fl oz),240.0,80.0,8.0,3.0,0.0,75.0,65.0,34.0,0.0,64.0,7.0,276.0,,0,236.0,4.0,11.86,57.63,30.51,2.917,14.167,3.333,0.0,27.083,1,other
Taco Bell,G2 – Fruit Punch (20 fl oz),35.0,80.0,8.0,3.0,0.0,180.0,9.0,34.0,0.0,8.0,7.0,276.0,,0,236.0,-201.0,11.86,57.63,30.51,20.0,97.143,22.857,0.0,25.714,1,other
Taco Bell,Mtn Dew® (20 fl oz),270.0,80.0,8.0,3.0,0.0,85.0,73.0,34.0,0.0,73.0,7.0,276.0,,0,236.0,34.0,11.86,57.63,30.51,2.593,12.593,2.963,0.0,27.037,1,other
Taco Bell,Mtn Dew® Baja Blast™ (20 fl oz),280.0,80.0,8.0,3.0,0.0,80.0,74.0,34.0,0.0,73.0,7.0,276.0,,0,236.0,44.0,11.86,57.63,30.51,2.5,12.143,2.857,0.0,26.429,1,other
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (20 fl oz),10.0,80.0,8.0,3.0,0.0,85.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-226.0,11.86,57.63,30.51,70.0,340.0,80.0,0.0,0.0,1,other
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (20 fl oz),90.0,80.0,8.0,3.0,0.0,90.0,23.0,34.0,0.0,22.0,7.0,276.0,,0,236.0,-146.0,11.86,57.63,30.51,7.778,37.778,8.889,0.0,25.556,1,other
Taco Bell,Mug® Root Beer (20 fl oz),240.0,80.0,8.0,3.0,0.0,75.0,65.0,34.0,0.0,65.0,7.0,276.0,,0,236.0,4.0,11.86,57.63,30.51,2.917,14.167,3.333,0.0,27.083,1,other
Taco Bell,Pepsi® (20 fl oz),250.0,80.0,8.0,3.0,0.0,55.0,69.0,34.0,0.0,69.0,7.0,276.0,,0,236.0,14.0,11.86,57.63,30.51,2.8,13.6,3.2,0.0,27.6,1,other
Taco Bell,Pepsi® Wild Cherry (20 fl oz),260.0,80.0,8.0,3.0,0.0,50.0,70.0,34.0,0.0,70.0,7.0,276.0,,0,236.0,24.0,11.86,57.63,30.51,2.692,13.077,3.077,0.0,26.923,1,other
Taco Bell,Pepsi® Zero Sugar (20 fl oz),0.0,80.0,8.0,3.0,0.0,105.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Sierra Mist® (20 fl oz),260.0,80.0,8.0,3.0,0.0,55.0,68.0,34.0,0.0,68.0,7.0,276.0,,0,236.0,24.0,11.86,57.63,30.51,2.692,13.077,3.077,0.0,26.154,1,other
Taco Bell,Tropicana® Pink Lemonade (20 fl oz),260.0,80.0,8.0,3.0,0.0,260.0,67.0,34.0,0.0,67.0,7.0,276.0,,0,236.0,24.0,11.86,57.63,30.51,2.692,13.077,3.077,0.0,25.769,1,other
Taco Bell,7-Up (30 fl oz),350.0,80.0,8.0,3.0,0.0,125.0,87.0,34.0,0.0,87.0,7.0,276.0,,0,236.0,114.0,11.86,57.63,30.51,2.0,9.714,2.286,0.0,24.857,1,other
Taco Bell,Brisk® Mango Iced Tea (30 fl oz),180.0,80.0,8.0,3.0,0.0,90.0,48.0,34.0,0.0,48.0,7.0,276.0,,0,236.0,-56.0,11.86,57.63,30.51,3.889,18.889,4.444,0.0,26.667,1,beverage
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (30 fl oz),0.0,80.0,8.0,3.0,0.0,115.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,beverage
Taco Bell,Diet Dr Pepper® (30 fl oz),0.0,80.0,8.0,3.0,0.0,180.0,1.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Diet Mtn Dew® (30 fl oz),10.0,80.0,8.0,3.0,0.0,140.0,1.0,34.0,0.0,1.0,7.0,276.0,,0,236.0,-226.0,11.86,57.63,30.51,70.0,340.0,80.0,0.0,10.0,1,other
Taco Bell,Diet Pepsi® (30 fl oz),0.0,80.0,8.0,3.0,0.0,140.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Dr Pepper® (30 fl oz),360.0,80.0,8.0,3.0,0.0,110.0,98.0,34.0,0.0,96.0,7.0,276.0,,0,236.0,124.0,11.86,57.63,30.51,1.944,9.444,2.222,0.0,27.222,1,other
Taco Bell,G2 – Fruit Punch (30 fl oz),50.0,80.0,8.0,3.0,0.0,270.0,13.0,34.0,0.0,12.0,7.0,276.0,,0,236.0,-186.0,11.86,57.63,30.51,14.0,68.0,16.0,0.0,26.0,1,other
Taco Bell,Mtn Dew® (30 fl oz),410.0,80.0,8.0,3.0,0.0,125.0,110.0,34.0,0.0,109.0,7.0,276.0,,0,236.0,174.0,11.86,57.63,30.51,1.707,8.293,1.951,0.0,26.829,0,other
Taco Bell,Mtn Dew® Baja Blast™ (30 fl oz),420.0,80.0,8.0,3.0,0.0,120.0,110.0,34.0,0.0,110.0,7.0,276.0,,0,236.0,184.0,11.86,57.63,30.51,1.667,8.095,1.905,0.0,26.19,0,other
Taco Bell,Mtn Dew® Baja Blast Zero Sugar (30 fl oz),15.0,80.0,8.0,3.0,0.0,125.0,0.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-221.0,11.86,57.63,30.51,46.667,226.667,53.333,0.0,0.0,1,other
Taco Bell,Mtn Dew® Kickstart™ Orange Citrus (30 fl oz),130.0,80.0,8.0,3.0,0.0,140.0,34.0,34.0,0.0,33.0,7.0,276.0,,0,236.0,-106.0,11.86,57.63,30.51,5.385,26.154,6.154,0.0,26.154,1,other
Taco Bell,Mug® Root Beer (30 fl oz),360.0,80.0,8.0,3.0,0.0,110.0,98.0,34.0,0.0,98.0,7.0,276.0,,0,236.0,124.0,11.86,57.63,30.51,1.944,9.444,2.222,0.0,27.222,1,other
Taco Bell,Pepsi® (30 fl oz),380.0,80.0,8.0,3.0,0.0,80.0,104.0,34.0,0.0,103.0,7.0,276.0,,0,236.0,144.0,11.86,57.63,30.51,1.842,8.947,2.105,0.0,27.368,1,other
Taco Bell,Pepsi® Wild Cherry (30 fl oz),390.0,80.0,8.0,3.0,0.0,80.0,105.0,34.0,0.0,105.0,7.0,276.0,,0,236.0,154.0,11.86,57.63,30.51,1.795,8.718,2.051,0.0,26.923,1,other
Taco Bell,Pepsi® Zero Sugar (30 fl oz),0.0,80.0,8.0,3.0,0.0,160.0,190.0,34.0,0.0,0.0,7.0,276.0,,0,236.0,-236.0,11.86,57.63,30.51,,,,,,1,other
Taco Bell,Sierra Mist® (30 fl oz),380.0,80.0,8.0,3.0,0.0,80.0,101.0,34.0,0.0,101.0,7.0,276.0,,0,236.0,144.0,11.86,57.63,30.51,1.842,8.947,2.105,0.0,26.579,1,other
Taco Bell,Tropicana® Pink Lemonade (30 fl oz),390.0,80.0,8.0,3.0,0.0,390.0,100.0,34.0,0.0,100.0,7.0,276.0,,0,236.0,154.0,11.86,57.63,30.51,1.795,8.718,2.051,0.0,25.641,1,other
Pizza Hut,Detroit Double Cheesy Pizza Slice,280.0,80.0,12.0,6.0,0.0,30.0,560.0,31.0,2.0,2.0,13.0,276.0,,0,284.0,-4.0,18.31,43.66,38.03,4.643,11.071,4.286,0.714,200.0,0,pizza
Pizza Hut,Detroit Double Pepperoni Pizza Slice,330.0,80.0,17.0,7.0,0.0,40.0,720.0,30.0,2.0,2.0,14.0,276.0,,0,329.0,1.0,17.02,36.47,46.5,4.242,9.091,5.152,0.606,218.182,0,pizza
Pizza Hut,Detroit Meaty Pizza Slice,320.0,80.0,16.0,6.0,0.0,35.0,640.0,31.0,2.0,2.0,14.0,276.0,,0,324.0,-4.0,17.28,38.27,44.44,4.375,9.688,5.0,0.625,200.0,0,pizza
Pizza Hut,Detroit Supremo Pizza Slice,290.0,80.0,13.0,6.0,0.0,30.0,570.0,31.0,2.0,2.0,13.0,276.0,,0,293.0,-3.0,17.75,42.32,39.93,4.483,10.69,4.483,0.69,196.552,0,pizza
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Personal Pan,180.0,80.0,6.0,2.0,0.0,15.0,370.0,25.0,1.0,8.0,8.0,276.0,,0,186.0,-6.0,17.2,53.76,29.03,4.444,13.889,3.333,0.556,205.556,1,pizza
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Medium,270.0,80.0,10.0,4.0,0.0,25.0,450.0,33.0,2.0,6.0,11.0,276.0,,0,266.0,4.0,16.54,49.62,33.83,4.074,12.222,3.704,0.741,166.667,1,pizza
Pizza Hut,Pan Pizza Slices Backyard BBQ Chicken Large,380.0,80.0,16.0,6.0,0.0,35.0,650.0,43.0,2.0,7.0,16.0,276.0,,0,380.0,0.0,16.84,45.26,37.89,4.211,11.316,4.211,0.526,171.053,0,pizza
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Medium,240.0,80.0,10.0,4.5,0.0,15.0,470.0,29.0,2.0,1.0,10.0,276.0,,0,246.0,-6.0,16.26,47.15,36.59,4.167,12.083,4.167,0.833,195.833,1,pizza
Pizza Hut,Pan Pizza Slices Beyond Meat® Pepperoni Large,350.0,80.0,16.0,6.0,0.0,25.0,680.0,38.0,3.0,2.0,14.0,276.0,,0,352.0,-2.0,15.91,43.18,40.91,4.0,10.857,4.571,0.857,194.286,0,pizza
Pizza Hut,Pan Pizza Slices Buffalo Chicken Personal Pan,160.0,80.0,5.0,2.0,0.0,15.0,570.0,22.0,1.0,2.0,7.0,276.0,,0,161.0,-1.0,17.39,54.66,27.95,4.375,13.75,3.125,0.625,356.25,1,pizza
Pizza Hut,Pan Pizza Slices Buffalo Chicken Medium,240.0,80.0,9.0,3.5,0.0,20.0,680.0,31.0,2.0,2.0,11.0,276.0,,0,249.0,-9.0,17.67,49.8,32.53,4.583,12.917,3.75,0.833,283.333,0,pizza
Pizza Hut,Pan Pizza Slices Buffalo Chicken Large,350.0,80.0,14.0,5.0,0.0,30.0,850.0,40.0,2.0,2.0,15.0,276.0,,0,346.0,4.0,17.34,46.24,36.42,4.286,11.429,4.0,0.571,242.857,0,pizza
Pizza Hut,Pan Pizza Slices Cheese Personal Pan,150.0,80.0,6.0,2.5,0.0,15.0,310.0,17.0,1.0,2.0,7.0,276.0,,0,150.0,0.0,18.67,45.33,36.0,4.667,11.333,4.0,0.667,206.667,1,pizza
Pizza Hut,Pan Pizza Slices Cheese Medium,250.0,80.0,10.0,4.5,0.0,25.0,450.0,28.0,2.0,1.0,11.0,276.0,,0,246.0,4.0,17.89,45.53,36.59,4.4,11.2,4.0,0.8,180.0,1,pizza
Pizza Hut,Pan Pizza Slices Cheese Large,360.0,80.0,17.0,7.0,0.0,35.0,660.0,37.0,2.0,2.0,16.0,276.0,,0,365.0,-5.0,17.53,40.55,41.92,4.444,10.278,4.722,0.556,183.333,0,pizza
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Personal Pan,180.0,80.0,8.0,3.0,0.0,20.0,350.0,17.0,1.0,2.0,9.0,276.0,,0,176.0,4.0,20.45,38.64,40.91,5.0,9.444,4.444,0.556,194.444,1,pizza
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Medium,270.0,80.0,13.0,4.5,0.0,30.0,470.0,27.0,2.0,1.0,12.0,276.0,,0,273.0,-3.0,17.58,39.56,42.86,4.444,10.0,4.815,0.741,174.074,1,pizza
Pizza Hut,Pan Pizza Slices Chicken Bacon Parmesan Large,390.0,80.0,20.0,7.0,0.0,40.0,680.0,35.0,2.0,2.0,18.0,276.0,,0,392.0,-2.0,18.37,35.71,45.92,4.615,8.974,5.128,0.513,174.359,0,pizza
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Personal Pan,150.0,80.0,5.0,2.0,0.0,15.0,330.0,18.0,1.0,3.0,8.0,276.0,,0,149.0,1.0,21.48,48.32,30.2,5.333,12.0,3.333,0.667,220.0,1,pizza
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Medium,240.0,80.0,9.0,3.5,0.0,20.0,480.0,29.0,2.0,2.0,12.0,276.0,,0,245.0,-5.0,19.59,47.35,33.06,5.0,12.083,3.75,0.833,200.0,1,pizza
Pizza Hut,Pan Pizza Slices Hawaiian Chicken Large,350.0,80.0,15.0,5.0,0.0,30.0,690.0,38.0,2.0,3.0,17.0,276.0,,0,355.0,-5.0,19.15,42.82,38.03,4.857,10.857,4.286,0.571,197.143,0,pizza
Pizza Hut,Pan Pizza Slices Meat Lover’s® Personal Pan,210.0,80.0,12.0,4.5,0.0,25.0,460.0,18.0,1.0,2.0,9.0,276.0,,0,216.0,-6.0,16.67,33.33,50.0,4.286,8.571,5.714,0.476,219.048,1,pizza
Pizza Hut,Pan Pizza Slices Meat Lover’s® Medium,320.0,80.0,17.0,6.0,0.0,35.0,640.0,28.0,2.0,1.0,13.0,276.0,,0,317.0,3.0,16.4,35.33,48.26,4.062,8.75,5.312,0.625,200.0,0,pizza
Pizza Hut,Pan Pizza Slices Meat Lover’s® Large,470.0,80.0,27.0,10.0,0.0,50.0,940.0,37.0,2.0,2.0,19.0,276.0,,0,467.0,3.0,16.27,31.69,52.03,4.043,7.872,5.745,0.426,200.0,0,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Personal Pan,150.0,80.0,7.0,2.5,0.0,15.0,310.0,17.0,1.0,2.0,6.0,276.0,,0,155.0,-5.0,15.48,43.87,40.65,4.0,11.333,4.667,0.667,206.667,1,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Medium,250.0,80.0,11.0,4.5,0.0,25.0,470.0,28.0,2.0,1.0,10.0,276.0,,0,251.0,-1.0,15.94,44.62,39.44,4.0,11.2,4.4,0.8,188.0,1,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Large,370.0,80.0,18.0,6.0,0.0,35.0,680.0,36.0,2.0,2.0,15.0,276.0,,0,366.0,4.0,16.39,39.34,44.26,4.054,9.73,4.865,0.541,183.784,0,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Personal Pan,180.0,80.0,9.0,3.5,0.0,20.0,370.0,17.0,1.0,2.0,8.0,276.0,,0,181.0,-1.0,17.68,37.57,44.75,4.444,9.444,5.0,0.556,205.556,1,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Medium,300.0,80.0,15.0,6.0,0.0,35.0,580.0,28.0,2.0,1.0,13.0,276.0,,0,299.0,1.0,17.39,37.46,45.15,4.333,9.333,5.0,0.667,193.333,0,pizza
Pizza Hut,Pan Pizza Slices Pepperoni Lover’s® Large,440.0,80.0,24.0,9.0,0.5,50.0,850.0,37.0,3.0,2.0,19.0,276.0,,0,440.0,0.0,17.27,33.64,49.09,4.318,8.409,5.455,0.682,193.182,0,pizza
Pizza Hut,Pan Pizza Slices Supreme Personal Pan,170.0,80.0,8.0,3.0,0.0,15.0,360.0,18.0,1.0,2.0,7.0,276.0,,0,172.0,-2.0,16.28,41.86,41.86,4.118,10.588,4.706,0.588,211.765,1,pizza
Pizza Hut,Pan Pizza Slices Supreme Medium,270.0,80.0,13.0,5.0,0.0,25.0,500.0,29.0,2.0,2.0,11.0,276.0,,0,277.0,-7.0,15.88,41.88,42.24,4.074,10.741,4.815,0.741,185.185,1,pizza
Pizza Hut,Pan Pizza Slices Supreme Large,390.0,80.0,20.0,7.0,0.0,40.0,740.0,37.0,2.0,2.0,16.0,276.0,,0,392.0,-2.0,16.33,37.76,45.92,4.103,9.487,5.128,0.513,189.744,0,pizza
